205	116.828786	51.264269	124.52313	47.748123	呼伦贝尔
206	112.239032	22.837885	113.21507	21.708388	江门
207	112.963425	35.296938	113.604802	34.941384	焦作
208	120.367481	30.986246	121.210448	30.40918	嘉兴
209	125.701366	44.498056	127.491981	42.903507	吉林
210	111.477889	30.402484	113.585269	29.554093	荆州
211	119.2888	29.632538	120.693067	28.59402	金华
212	115.923924	35.905742	117.572815	34.615251	济宁
213	120.812841	42.033276	122.448545	40.835551	锦州
214	129.67986	48.370022	134.310529	46.242879	佳木斯
215	114.169362	27.764468	115.44568	26.310921	吉安
216	115.832378	23.65842	116.507618	22.96777	揭阳
217	101.960011	38.898665	102.424585	38.188905	金昌
218	112.128498	35.883206	113.409946	35.313817	晋城
219	117.074304	29.754678	117.329782	28.959291	景德镇
220	112.187536	31.515598	113.33206	30.581125	荆门
221	111.707866	37.971065	113.967147	36.821013	晋中
222	114.096181	29.905139	116.563686	29.020994	九江
223	94.265024	41.08172	99.789751	39.294064	酒泉
224	130.491555	46.481848	133.6734	45.098788	鸡西
225	112.531184	35.136715	112.687514	34.930176	济源
226	120.843521	31.514798	121.161221	31.131856	昆山
227	114.013739	34.828561	114.813354	34.302889	开封
228	76.0143427	39.513110	76.0143427	39.513110	喀什
229	84.666459	45.708652	85.164557	44.320785	克拉玛依
230	76.137564	39.750345	76.137564	39.750345	克州
231	113.788724	33.674135	114.124716	33.545404	漯河
232	116.277823	39.964915	117.14873	38.568461	廊坊
233	102.853091	36.749427	104.361861	35.801795	兰州
234	118.568865	35.114404	119.787233	34.019306	连云港
235	110.491978	36.852287	112.327728	35.573889	临汾
237	109.054656	25.862556	109.807626	24.026746	柳州
238	116.106379	25.867758	117.548059	24.584778	龙岩
239	112.355353	34.721412	112.561784	34.306236	洛阳
240	108.668968	24.338173	110.14909	23.406455	来宾
241	117.48097	36.500073	117.857989	36.070284	莱芜
242	91.023027	29.700984	91.162987	29.639193	拉萨
243	103.082529	29.760032	104.088576	28.835291	乐山
